data_date,timestamp,time_window_end,window_minute,IM1_wait,IM2_wait,IM1_people,IM2_people,faster_gate,wait_diff_min,recommendation
2025-09-01,2025-09-01 00:00:00,2025-09-01 00:10:00,0,3.26,2.43,16.299999999999997,6.0,유사,0.83,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 00:10:00,2025-09-01 00:20:00,10,2.9,2.43,12.0,6.0,유사,0.47,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 00:20:00,2025-09-01 00:30:00,20,3.4,2.58,18.0,8.0,유사,0.82,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 00:30:00,2025-09-01 00:40:00,30,2.74,2.36,10.0,5.0,유사,0.38,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 00:40:00,2025-09-01 00:50:00,40,2.91,2.43,12.149999999999999,6.0,유사,0.48,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 00:50:00,2025-09-01 01:00:00,50,2.9,2.36,12.0,5.0,유사,0.54,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 01:00:00,2025-09-01 01:10:00,60,3.16,2.36,15.149999999999999,5.0,유사,0.8,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 01:10:00,2025-09-01 01:20:00,70,2.9,2.36,12.0,5.0,유사,0.54,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 01:20:00,2025-09-01 01:30:00,80,2.9,2.29,12.0,4.149999999999999,유사,0.61,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 01:30:00,2025-09-01 01:40:00,90,2.99,2.36,13.149999999999999,5.0,유사,0.63,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 01:40:00,2025-09-01 01:50:00,100,3.07,2.28,14.149999999999999,4.0,유사,0.79,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 01:50:00,2025-09-01 02:00:00,110,3.06,2.36,14.0,5.0,유사,0.7,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 02:00:00,2025-09-01 02:10:00,120,3.15,2.37,15.0,5.149999999999999,유사,0.78,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 02:10:00,2025-09-01 02:20:00,130,3.15,2.43,15.0,6.0,유사,0.72,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 02:20:00,2025-09-01 02:30:00,140,3.06,2.21,14.0,3.0,유사,0.85,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 02:30:00,2025-09-01 02:40:00,150,2.98,2.43,13.0,6.0,유사,0.55,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 02:40:00,2025-09-01 02:50:00,160,3.07,2.28,14.149999999999999,4.0,유사,0.79,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 02:50:00,2025-09-01 03:00:00,170,3.23,2.29,16.0,4.149999999999999,유사,0.94,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 03:00:00,2025-09-01 03:10:00,180,3.16,2.28,15.149999999999999,4.0,유사,0.88,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 03:10:00,2025-09-01 03:20:00,190,2.98,2.28,13.0,4.0,유사,0.7,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 03:20:00,2025-09-01 03:30:00,200,2.75,2.43,10.149999999999999,6.0,유사,0.32,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 03:30:00,2025-09-01 03:40:00,210,2.9,2.59,12.0,8.149999999999999,유사,0.31,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 03:40:00,2025-09-01 03:50:00,220,3.07,2.58,14.149999999999999,8.0,유사,0.49,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 03:50:00,2025-09-01 04:00:00,230,2.98,2.44,13.0,6.149999999999999,유사,0.54,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 04:00:00,2025-09-01 04:10:00,240,3.16,2.43,15.149999999999999,6.0,유사,0.73,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 04:10:00,2025-09-01 04:20:00,250,3.06,2.82,14.0,11.0,유사,0.24,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 04:20:00,2025-09-01 04:30:00,260,3.4,2.83,18.0,11.149999999999999,유사,0.57,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 04:30:00,2025-09-01 04:40:00,270,4.18,2.98,26.299999999999997,13.0,IM2,1.2,IM2 이용 권장
2025-09-01,2025-09-01 04:40:00,2025-09-01 04:50:00,280,4.66,3.06,31.0,14.0,IM2,1.6,IM2 이용 권장
2025-09-01,2025-09-01 04:50:00,2025-09-01 05:00:00,290,6.45,3.33,46.3,17.15,IM2,3.12,IM2 이용 권장
2025-09-01,2025-09-01 05:00:00,2025-09-01 05:10:00,300,7.97,3.51,57.15,19.15,IM2,4.46,IM2 이용 권장
2025-09-01,2025-09-01 05:10:00,2025-09-01 05:20:00,310,9.05,4.07,64.0,25.15,IM2,4.98,IM2 이용 권장
2025-09-01,2025-09-01 05:20:00,2025-09-01 05:30:00,320,16.05,4.35,97.3,28.0,IM2,11.7,IM2 이용 권장
2025-09-01,2025-09-01 05:30:00,2025-09-01 05:40:00,330,22.73,5.2,119.15,36.0,IM2,17.53,IM2 이용 권장
2025-09-01,2025-09-01 05:40:00,2025-09-01 05:50:00,340,27.06,11.08,130.45,75.3,IM2,15.98,IM2 이용 권장
2025-09-01,2025-09-01 05:50:00,2025-09-01 06:00:00,350,37.12,22.03,151.45,117.15,IM2,15.09,IM2 이용 권장
2025-09-01,2025-09-01 06:00:00,2025-09-01 06:10:00,360,42.13,25.72,160.0,127.15,IM2,16.41,IM2 이용 권장
2025-09-01,2025-09-01 06:10:00,2025-09-01 06:20:00,370,41.69,19.43,159.3,109.15,IM2,22.26,IM2 이용 권장
2025-09-01,2025-09-01 06:20:00,2025-09-01 06:30:00,380,29.51,15.76,136.15,96.15,IM2,13.75,IM2 이용 권장
2025-09-01,2025-09-01 06:30:00,2025-09-01 06:40:00,390,21.98,14.47,117.0,91.0,IM2,7.51,IM2 이용 권장
2025-09-01,2025-09-01 06:40:00,2025-09-01 06:50:00,400,26.59,15.03,129.3,93.3,IM2,11.56,IM2 이용 권장
2025-09-01,2025-09-01 06:50:00,2025-09-01 07:00:00,410,32.3,14.72,142.15,92.0,IM2,17.58,IM2 이용 권장
2025-09-01,2025-09-01 07:00:00,2025-09-01 07:10:00,420,28.32,13.57,133.45,87.15,IM2,14.75,IM2 이용 권장
2025-09-01,2025-09-01 07:10:00,2025-09-01 07:20:00,430,39.3,11.22,155.3,76.0,IM2,28.08,IM2 이용 권장
2025-09-01,2025-09-01 07:20:00,2025-09-01 07:30:00,440,48.17,10.89,169.15,74.3,IM2,37.28,IM2 이용 권장
2025-09-01,2025-09-01 07:30:00,2025-09-01 07:40:00,450,35.87,12.9,149.15,84.15,IM2,22.97,IM2 이용 권장
2025-09-01,2025-09-01 07:40:00,2025-09-01 07:50:00,460,37.76,11.61,152.6,78.0,IM2,26.15,IM2 이용 권장
2025-09-01,2025-09-01 07:50:00,2025-09-01 08:00:00,470,27.0,10.12,130.3,70.15,IM2,16.88,IM2 이용 권장
2025-09-01,2025-09-01 08:00:00,2025-09-01 08:10:00,480,32.3,6.67,142.15,48.0,IM2,25.63,IM2 이용 권장
2025-09-01,2025-09-01 08:10:00,2025-09-01 08:20:00,490,42.22,7.99,160.15,57.3,IM2,34.23,IM2 이용 권장
2025-09-01,2025-09-01 08:20:00,2025-09-01 08:30:00,500,29.64,12.72,136.45,83.3,IM2,16.92,IM2 이용 권장
2025-09-01,2025-09-01 08:30:00,2025-09-01 08:40:00,510,28.89,9.08,134.75,64.15,IM2,19.81,IM2 이용 권장
2025-09-01,2025-09-01 08:40:00,2025-09-01 08:50:00,520,28.13,5.67,133.0,40.0,IM2,22.46,IM2 이용 권장
2025-09-01,2025-09-01 08:50:00,2025-09-01 09:00:00,530,21.41,5.33,115.3,37.15,IM2,16.08,IM2 이용 권장
2025-09-01,2025-09-01 09:00:00,2025-09-01 09:10:00,540,22.09,5.43,117.3,38.0,IM2,16.66,IM2 이용 권장
2025-09-01,2025-09-01 09:10:00,2025-09-01 09:20:00,550,23.45,5.09,121.15,35.0,IM2,18.36,IM2 이용 권장
2025-09-01,2025-09-01 09:20:00,2025-09-01 09:30:00,560,26.18,6.81,128.3,49.0,IM2,19.37,IM2 이용 권장
2025-09-01,2025-09-01 09:30:00,2025-09-01 09:40:00,570,22.33,4.89,118.0,33.15,IM2,17.44,IM2 이용 권장
2025-09-01,2025-09-01 09:40:00,2025-09-01 09:50:00,580,21.98,6.03,117.0,43.0,IM2,15.95,IM2 이용 권장
2025-09-01,2025-09-01 09:50:00,2025-09-01 10:00:00,590,18.52,6.03,106.15,43.0,IM2,12.49,IM2 이용 권장
2025-09-01,2025-09-01 10:00:00,2025-09-01 10:10:00,600,17.09,7.24,101.15,52.15,IM2,9.85,IM2 이용 권장
2025-09-01,2025-09-01 10:10:00,2025-09-01 10:20:00,610,15.72,7.53,96.0,54.15,IM2,8.19,IM2 이용 권장
2025-09-01,2025-09-01 10:20:00,2025-09-01 10:30:00,620,13.77,7.38,88.0,53.15,IM2,6.39,IM2 이용 권장
2025-09-01,2025-09-01 10:30:00,2025-09-01 10:40:00,630,14.0,7.24,89.0,52.15,IM2,6.76,IM2 이용 권장
2025-09-01,2025-09-01 10:40:00,2025-09-01 10:50:00,640,15.25,7.38,94.15,53.15,IM2,7.87,IM2 이용 권장
2025-09-01,2025-09-01 10:50:00,2025-09-01 11:00:00,650,15.28,8.12,94.3,58.15,IM2,7.16,IM2 이용 권장
2025-09-01,2025-09-01 11:00:00,2025-09-01 11:10:00,660,12.44,7.84,82.0,56.3,IM2,4.6,IM2 이용 권장
2025-09-01,2025-09-01 11:10:00,2025-09-01 11:20:00,670,18.23,8.1,105.15,58.0,IM2,10.13,IM2 이용 권장
2025-09-01,2025-09-01 11:20:00,2025-09-01 11:30:00,680,15.98,11.02,97.0,75.0,IM2,4.96,IM2 이용 권장
2025-09-01,2025-09-01 11:30:00,2025-09-01 11:40:00,690,18.77,11.28,107.0,76.3,IM2,7.49,IM2 이용 권장
2025-09-01,2025-09-01 11:40:00,2025-09-01 11:50:00,700,14.27,9.59,90.15,67.15,IM2,4.68,IM2 이용 권장
2025-09-01,2025-09-01 11:50:00,2025-09-01 12:00:00,710,17.69,6.98,103.3,50.3,IM2,10.71,IM2 이용 권장
2025-09-01,2025-09-01 12:00:00,2025-09-01 12:10:00,720,14.03,5.43,89.15,38.0,IM2,8.6,IM2 이용 권장
2025-09-01,2025-09-01 12:10:00,2025-09-01 12:20:00,730,17.37,5.09,102.15,35.0,IM2,12.28,IM2 이용 권장
2025-09-01,2025-09-01 12:20:00,2025-09-01 12:30:00,740,16.51,5.0,99.0,34.15,IM2,11.51,IM2 이용 권장
2025-09-01,2025-09-01 12:30:00,2025-09-01 12:40:00,750,18.18,5.32,105.0,37.0,IM2,12.86,IM2 이용 권장
2025-09-01,2025-09-01 12:40:00,2025-09-01 12:50:00,760,11.02,6.07,75.0,43.3,IM2,4.95,IM2 이용 권장
2025-09-01,2025-09-01 12:50:00,2025-09-01 13:00:00,770,10.09,6.54,70.0,47.0,IM2,3.55,IM2 이용 권장
2025-09-01,2025-09-01 13:00:00,2025-09-01 13:10:00,780,9.1,6.54,64.3,47.0,IM2,2.56,IM2 이용 권장
2025-09-01,2025-09-01 13:10:00,2025-09-01 13:20:00,790,14.07,6.83,89.3,49.15,IM2,7.24,IM2 이용 권장
2025-09-01,2025-09-01 13:20:00,2025-09-01 13:30:00,800,15.98,7.53,97.0,54.15,IM2,8.45,IM2 이용 권장
2025-09-01,2025-09-01 13:30:00,2025-09-01 13:40:00,810,17.69,6.41,103.3,46.0,IM2,11.28,IM2 이용 권장
2025-09-01,2025-09-01 13:40:00,2025-09-01 13:50:00,820,16.78,6.83,100.0,49.15,IM2,9.95,IM2 이용 권장
2025-09-01,2025-09-01 13:50:00,2025-09-01 14:00:00,830,18.86,9.27,107.3,65.3,IM2,9.59,IM2 이용 권장
2025-09-01,2025-09-01 14:00:00,2025-09-01 14:10:00,840,19.74,7.95,110.15,57.0,IM2,11.79,IM2 이용 권장
2025-09-01,2025-09-01 14:10:00,2025-09-01 14:20:00,850,16.55,8.73,99.15,62.0,IM2,7.82,IM2 이용 권장
2025-09-01,2025-09-01 14:20:00,2025-09-01 14:30:00,860,15.21,8.89,94.0,63.0,IM2,6.32,IM2 이용 권장
2025-09-01,2025-09-01 14:30:00,2025-09-01 14:40:00,870,17.09,7.97,101.15,57.15,IM2,9.12,IM2 이용 권장
2025-09-01,2025-09-01 14:40:00,2025-09-01 14:50:00,880,15.83,7.97,96.44999999999999,57.15,IM2,7.86,IM2 이용 권장
2025-09-01,2025-09-01 14:50:00,2025-09-01 15:00:00,890,12.69,9.39,83.15,66.0,IM2,3.3,IM2 이용 권장
2025-09-01,2025-09-01 15:00:00,2025-09-01 15:10:00,900,10.38,7.12,71.6,51.3,IM2,3.26,IM2 이용 권장
2025-09-01,2025-09-01 15:10:00,2025-09-01 15:20:00,910,12.47,6.41,82.15,46.0,IM2,6.06,IM2 이용 권장
2025-09-01,2025-09-01 15:20:00,2025-09-01 15:30:00,920,12.32,5.79,81.44999999999999,41.0,IM2,6.53,IM2 이용 권장
2025-09-01,2025-09-01 15:30:00,2025-09-01 15:40:00,930,14.75,5.45,92.15,38.15,IM2,9.3,IM2 이용 권장
2025-09-01,2025-09-01 15:40:00,2025-09-01 15:50:00,940,19.17,5.33,108.3,37.15,IM2,13.84,IM2 이용 권장
2025-09-01,2025-09-01 15:50:00,2025-09-01 16:00:00,950,15.32,7.99,94.44999999999999,57.3,IM2,7.33,IM2 이용 권장
2025-09-01,2025-09-01 16:00:00,2025-09-01 16:10:00,960,16.05,6.73,97.3,48.449999999999996,IM2,9.32,IM2 이용 권장
2025-09-01,2025-09-01 16:10:00,2025-09-01 16:20:00,970,13.57,6.05,87.15,43.15,IM2,7.52,IM2 이용 권장
2025-09-01,2025-09-01 16:20:00,2025-09-01 16:30:00,980,16.13,5.93,97.6,42.15,IM2,10.2,IM2 이용 권장
2025-09-01,2025-09-01 16:30:00,2025-09-01 16:40:00,990,16.51,5.43,99.0,38.0,IM2,11.08,IM2 이용 권장
2025-09-01,2025-09-01 16:40:00,2025-09-01 16:50:00,1000,13.31,7.67,86.0,55.15,IM2,5.64,IM2 이용 권장
2025-09-01,2025-09-01 16:50:00,2025-09-01 17:00:00,1010,12.44,7.51,82.0,54.0,IM2,4.93,IM2 이용 권장
2025-09-01,2025-09-01 17:00:00,2025-09-01 17:10:00,1020,13.54,7.51,87.0,54.0,IM2,6.03,IM2 이용 권장
2025-09-01,2025-09-01 17:10:00,2025-09-01 17:20:00,1030,12.23,7.53,81.0,54.15,IM2,4.7,IM2 이용 권장
2025-09-01,2025-09-01 17:20:00,2025-09-01 17:30:00,1040,10.83,6.81,74.0,49.0,IM2,4.02,IM2 이용 권장
2025-09-01,2025-09-01 17:30:00,2025-09-01 17:40:00,1050,9.39,6.43,66.0,46.15,IM2,2.96,IM2 이용 권장
2025-09-01,2025-09-01 17:40:00,2025-09-01 17:50:00,1060,9.47,6.69,66.44999999999999,48.15,IM2,2.78,IM2 이용 권장
2025-09-01,2025-09-01 17:50:00,2025-09-01 18:00:00,1070,12.87,7.38,84.0,53.15,IM2,5.49,IM2 이용 권장
2025-09-01,2025-09-01 18:00:00,2025-09-01 18:10:00,1080,13.31,7.24,86.0,52.15,IM2,6.07,IM2 이용 권장
2025-09-01,2025-09-01 18:10:00,2025-09-01 18:20:00,1090,10.12,6.81,70.15,49.0,IM2,3.31,IM2 이용 권장
2025-09-01,2025-09-01 18:20:00,2025-09-01 18:30:00,1100,8.78,6.96,62.3,50.15,IM2,1.82,IM2 이용 권장
2025-09-01,2025-09-01 18:30:00,2025-09-01 18:40:00,1110,7.8,7.82,56.0,56.15,유사,0.02,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 18:40:00,2025-09-01 18:50:00,1120,8.41,6.41,60.0,46.0,IM2,2.0,IM2 이용 권장
2025-09-01,2025-09-01 18:50:00,2025-09-01 19:00:00,1130,7.08,5.57,51.0,39.15,IM2,1.51,IM2 이용 권장
2025-09-01,2025-09-01 19:00:00,2025-09-01 19:10:00,1140,11.05,3.77,75.15,22.0,IM2,7.28,IM2 이용 권장
2025-09-01,2025-09-01 19:10:00,2025-09-01 19:20:00,1150,10.92,3.4,74.44999999999999,18.0,IM2,7.52,IM2 이용 권장
2025-09-01,2025-09-01 19:20:00,2025-09-01 19:30:00,1160,10.64,3.15,73.0,15.0,IM2,7.49,IM2 이용 권장
2025-09-01,2025-09-01 19:30:00,2025-09-01 19:40:00,1170,7.99,3.15,57.3,15.0,IM2,4.84,IM2 이용 권장
2025-09-01,2025-09-01 19:40:00,2025-09-01 19:50:00,1180,8.25,2.82,59.0,11.0,IM2,5.43,IM2 이용 권장
2025-09-01,2025-09-01 19:50:00,2025-09-01 20:00:00,1190,7.26,2.98,52.3,13.0,IM2,4.28,IM2 이용 권장
2025-09-01,2025-09-01 20:00:00,2025-09-01 20:10:00,1200,5.22,2.74,36.15,10.0,IM2,2.48,IM2 이용 권장
2025-09-01,2025-09-01 20:10:00,2025-09-01 20:20:00,1210,5.22,2.74,36.15,10.0,IM2,2.48,IM2 이용 권장
2025-09-01,2025-09-01 20:20:00,2025-09-01 20:30:00,1220,5.55,2.75,39.0,10.149999999999999,IM2,2.8,IM2 이용 권장
2025-09-01,2025-09-01 20:30:00,2025-09-01 20:40:00,1230,4.76,2.74,32.0,10.0,IM2,2.02,IM2 이용 권장
2025-09-01,2025-09-01 20:40:00,2025-09-01 20:50:00,1240,5.55,2.9,39.0,12.0,IM2,2.65,IM2 이용 권장
2025-09-01,2025-09-01 20:50:00,2025-09-01 21:00:00,1250,5.2,2.74,36.0,10.0,IM2,2.46,IM2 이용 권장
2025-09-01,2025-09-01 21:00:00,2025-09-01 21:10:00,1260,5.22,2.66,36.15,9.0,IM2,2.56,IM2 이용 권장
2025-09-01,2025-09-01 21:10:00,2025-09-01 21:20:00,1270,5.12,2.58,35.3,8.0,IM2,2.54,IM2 이용 권장
2025-09-01,2025-09-01 21:20:00,2025-09-01 21:30:00,1280,5.45,2.51,38.15,7.0,IM2,2.94,IM2 이용 권장
2025-09-01,2025-09-01 21:30:00,2025-09-01 21:40:00,1290,5.55,2.58,39.0,8.0,IM2,2.97,IM2 이용 권장
2025-09-01,2025-09-01 21:40:00,2025-09-01 21:50:00,1300,4.47,2.66,29.15,9.0,IM2,1.81,IM2 이용 권장
2025-09-01,2025-09-01 21:50:00,2025-09-01 22:00:00,1310,3.67,2.36,21.0,5.0,IM2,1.31,IM2 이용 권장
2025-09-01,2025-09-01 22:00:00,2025-09-01 22:10:00,1320,3.58,2.51,20.0,7.0,IM2,1.07,IM2 이용 권장
2025-09-01,2025-09-01 22:10:00,2025-09-01 22:20:00,1330,3.06,2.37,14.0,5.149999999999999,유사,0.69,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 22:20:00,2025-09-01 22:30:00,1340,2.82,2.43,11.0,6.0,유사,0.39,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 22:30:00,2025-09-01 22:40:00,1350,2.99,2.43,13.149999999999999,6.0,유사,0.56,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 22:40:00,2025-09-01 22:50:00,1360,2.58,2.37,8.0,5.149999999999999,유사,0.21,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 22:50:00,2025-09-01 23:00:00,1370,2.74,2.43,10.0,6.0,유사,0.31,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 23:00:00,2025-09-01 23:10:00,1380,3.06,2.51,14.0,7.0,유사,0.55,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 23:10:00,2025-09-01 23:20:00,1390,2.74,2.43,10.0,6.0,유사,0.31,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 23:20:00,2025-09-01 23:30:00,1400,2.43,2.52,6.0,7.149999999999999,유사,0.09,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 23:30:00,2025-09-01 23:40:00,1410,2.58,2.51,8.0,7.0,유사,0.07,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 23:40:00,2025-09-01 23:50:00,1420,2.58,2.43,8.0,6.0,유사,0.15,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-01,2025-09-01 23:50:00,2025-09-02 00:00:00,1430,2.82,2.36,11.0,5.0,유사,0.46,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 00:00:00,2025-09-02 00:10:00,0,2.9,2.43,12.0,6.0,유사,0.47,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 00:10:00,2025-09-02 00:20:00,10,2.67,2.43,9.149999999999999,6.0,유사,0.24,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 00:20:00,2025-09-02 00:30:00,20,2.74,2.36,10.0,5.0,유사,0.38,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 00:30:00,2025-09-02 00:40:00,30,2.67,2.43,9.149999999999999,6.0,유사,0.24,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 00:40:00,2025-09-02 00:50:00,40,2.59,2.43,8.149999999999999,6.0,유사,0.16,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 00:50:00,2025-09-02 01:00:00,50,2.83,2.37,11.149999999999999,5.149999999999999,유사,0.46,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 01:00:00,2025-09-02 01:10:00,60,2.51,2.51,7.0,7.0,유사,0.0,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 01:10:00,2025-09-02 01:20:00,70,2.74,2.66,10.0,9.0,유사,0.08,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 01:20:00,2025-09-02 01:30:00,80,2.51,2.52,7.0,7.149999999999999,유사,0.01,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 01:30:00,2025-09-02 01:40:00,90,2.58,2.51,8.0,7.0,유사,0.07,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 01:40:00,2025-09-02 01:50:00,100,2.43,2.51,6.0,7.0,유사,0.08,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 01:50:00,2025-09-02 02:00:00,110,2.66,2.58,9.0,8.0,유사,0.08,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 02:00:00,2025-09-02 02:10:00,120,2.74,2.51,10.0,7.0,유사,0.23,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 02:10:00,2025-09-02 02:20:00,130,2.74,2.51,10.0,7.0,유사,0.23,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 02:20:00,2025-09-02 02:30:00,140,2.58,2.51,8.0,7.0,유사,0.07,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 02:30:00,2025-09-02 02:40:00,150,2.58,2.44,8.0,6.149999999999999,유사,0.14,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 02:40:00,2025-09-02 02:50:00,160,2.58,2.51,8.0,7.0,유사,0.07,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 02:50:00,2025-09-02 03:00:00,170,2.66,2.51,9.0,7.0,유사,0.15,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 03:00:00,2025-09-02 03:10:00,180,2.44,2.51,6.149999999999999,7.0,유사,0.07,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 03:10:00,2025-09-02 03:20:00,190,2.74,2.66,10.0,9.0,유사,0.08,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 03:20:00,2025-09-02 03:30:00,200,3.24,2.82,16.15,11.0,유사,0.42,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 03:30:00,2025-09-02 03:40:00,210,2.9,2.99,12.0,13.149999999999999,유사,0.09,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 03:40:00,2025-09-02 03:50:00,220,2.83,3.06,11.149999999999999,14.0,유사,0.23,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 03:50:00,2025-09-02 04:00:00,230,2.67,3.23,9.149999999999999,16.0,유사,0.56,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 04:00:00,2025-09-02 04:10:00,240,2.74,2.74,10.0,10.0,유사,0.0,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 04:10:00,2025-09-02 04:20:00,250,2.9,2.82,12.0,11.0,유사,0.08,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 04:20:00,2025-09-02 04:30:00,260,2.91,2.82,12.149999999999999,11.0,유사,0.09,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-02,2025-09-02 04:30:00,2025-09-02 04:40:00,270,4.55,2.9,30.0,12.0,IM2,1.65,IM2 이용 권장
2025-09-02,2025-09-02 04:40:00,2025-09-02 04:50:00,280,6.43,3.06,46.15,14.0,IM2,3.37,IM2 이용 권장
2025-09-02,2025-09-02 04:50:00,2025-09-02 05:00:00,290,6.16,2.98,44.0,13.0,IM2,3.18,IM2 이용 권장
2025-09-02,2025-09-02 05:00:00,2025-09-02 05:10:00,300,6.3,3.07,45.15,14.149999999999999,IM2,3.23,IM2 이용 권장
2025-09-02,2025-09-02 05:10:00,2025-09-02 05:20:00,310,10.76,3.69,73.6,21.15,IM2,7.07,IM2 이용 권장
2025-09-02,2025-09-02 05:20:00,2025-09-02 05:30:00,320,10.64,4.07,73.0,25.15,IM2,6.57,IM2 이용 권장
2025-09-02,2025-09-02 05:30:00,2025-09-02 05:40:00,330,17.09,4.47,101.15,29.15,IM2,12.62,IM2 이용 권장
2025-09-02,2025-09-02 05:40:00,2025-09-02 05:50:00,340,24.51,6.56,124.0,47.15,IM2,17.95,IM2 이용 권장
